detid,length,pos,fclass,road,limit,citycode,lanes,linkid,long,lat
10002015[D7-2C],0.157741423103609,0.041210812797524,primary,Schützenstraße,50,kassel,1,351,9.509732,51.318718
10002011[D6-3C],0.404521101217688,0.038684942465556,primary,Weserstraße,50,kassel,1,82,9.5092482,51.3194582
10012001[D6_1B],0.309453716928326,0.020590639418409,tertiary,Untere Königsstraße,0,kassel,1,353,9.500451,51.318497
10012002[D6_2B],0.310702056758828,0.022163230066134,tertiary,Untere Königsstraße,0,kassel,1,352,9.500491,51.318485
10012004[D7_2B],0.384143099893871,0.046100064510888,secondary,Kurt-Schumacher-Straße,0,kassel,1,479,9.5012921,51.3178493
10186011[D4_2B],0.111722521172483,0.026860586867782,secondary,Loßbergstraße,50,kassel,1,106,9.451821,51.3218
10093004[D2_1B],0.129173598084687,0.050747166609492,secondary,Altenbaunaer Straße,50,kassel,1,196,9.44878,51.274807
10007005[D2_2B],0.266629193641871,0.03136099609267,secondary,Fünffensterstraße,50,kassel,1,385,9.489522,51.313535
10193005[7-2B],0.081576394803235,0.029266783514279,primary,Wolfhager Straße,50,kassel,1,498,9.4418577,51.3357534
10012005[D5_1B],0.269200318007632,0.032802699544147,secondary,Kurt-Schumacher-Straße,0,kassel,1,354,9.499439,51.318153
10198004[5-1B],0.032969156509475,0.017198761694744,primary,Wolfhager Straße,50,kassel,1,504,9.4382418,51.3369367
10078009[1-3x],0.343521788408742,0.326116900862997,secondary,Heinrich-Schütz-Allee,50,kassel,1,179,9.4486357,51.2907487
10198003[5+6],0.391133957371206,0.009997540801144,residential,Karlshafener Straße,0,kassel,1,89,9.4386918,51.3364961
10008008[D8_2b],0.320705555154614,0.033526203063772,tertiary,Ständeplatz,50,kassel,1,380,9.4922238,51.3159342
10189001[1_1B],0.09028881552142,0.033654519518067,secondary,Loßbergstraße,30,kassel,1,115,9.4515853,51.3227792
10007008[D5_1B],0.174824353504195,0.026154689164226,secondary,Friedrich-Ebert-Straße,50,kassel,1,386,9.4881922,51.3142132
10192007[3-2B],0.06113098276333,0.032325559449489,tertiary,Ahnatalstraße,0,kassel,1,499,9.4415461,51.3332909
10012003[D7_1B],0.385804283631999,0.045290631500368,secondary,Kurt-Schumacher-Straße,0,kassel,1,478,9.5013064,51.317873
10184003[D7_1B],0.150352392081925,0.021498364698471,secondary,Gilsastraße,50,kassel,1,302,9.4544319,51.3195664
10184005[D8_1B],0.675463367668309,0.036095035450042,tertiary,Dag-Hammarskjöld-Straße,50,kassel,1,301,9.4534568,51.3195219
10012006[D5_2B],0.268605769078327,0.033247959246901,secondary,Kurt-Schumacher-Straße,0,kassel,1,355,9.499455,51.31818
10009007[7_2B],0.217758370315537,0.045383102704281,residential,Lutherplatz,0,kassel,1,373,9.495819,51.317787
10047010[D6],0.234045533525804,0.218227746119855,secondary,Ysenburgstraße,0,kassel,1,71,9.51556,51.318817
