detid_Y,00002PMA0001,00003PMA0001,00005PMA0001,00005PMA0002,00006PMA0001,00006PMA0054,00007PMA0001,00007PMA0004,00007PMA0032,00008PMA0002,00010PMA0003,00010PMA0004,00010PMA0021,00012PMA0001,00014PMA0002,00015PMA0043,00016PMA0765,00017PMA0021,00017PMA0043,00021PMA0001,00021PMA0002,00027PMA0001,00028PMA0004,00031PMA0001,00031PMA0002,00032PMA0001,00032PMA0002,00032PMA0003,00034PMA0001,00034PMA0002,00036PMA0043,00041PMA0001,00043PMA0001,00043PMA0002,00044PMA0032,00048PMA0001,00048PMA0002,00054PMA0001,00055PMA0003,00055PMA0004,00056PMA0003,00056PMA0004,00061PMA0001,00062PMA0001,00062PMA0002,00064PMA0001,00064PMA0002,00067PMA0031,00077PMA0001,00086PMA0001,00088PMA0001,00089PMA0001,00089PMA0002,00089PMA0043,00089PMA0065,00090PMA0001,00091PMA0043,00091PMA0065,00092PMA0021,00092PMA0043,00092PMA0065,00096PMA0001,00097PMA0001,00097PMA0002,00104PMA0021,00112PMA0001,00116PMA0001,00118PMA0003,00120PMA0001,00120PMA0003,00120PMA0004,00122PMA0001,00130PMA0001,00142PMA0001,00143PMA0001,00163PMA0001,00168PMA0021,00177PMA0021,00192PMA0001,00192PMA0063,00208PMA0003,00226PMA0002,00226PMA0003,00235PMA0001,00235PMA0002,00238PMA0001,00280PMA0001,00293PMA0001,00323PMA0021,00331PMA0001,00332PMA0001,00359PMA0001,00359PMA0002,00367PMA0002,00374PMA0021,00394PMA0001,00420PMA0021,00421PMA0001,00428PMA0001,00428PMA0002,00432PMA0001,00445PMA0001,00450PMA0001,00450PMA0003,00455PMA0021,00455PMA0043,00483PMA0001,00483PMA0003,00483PMA0031,00484PMA0001,00490PMA0001,00490PMA0002,00501PMA0001,00554PMA0001,00554PMA0002,00591PMA0001,00628PMA0001,00658PMA0001,00701PMA0001,00701PMA0002,00701PMA0003,00717PMA0001,00749PMA0021,00764PMA0003,00771PMA0001,00771PMA0002,00798PMA0021,00798PMA0043,00806PMA0001,00810PMA0001,00810PMA0002,00858PMA0001,00984PMA0001,00984PMA0002,00987PMA0001,00987PMA0002,00990PMA0001,00990PMA0002,00991PMA0001,00993PMA0001,00995PMA0001,00996PMA0003,01005PMA0001,01006PMA0001,01006PMA0002,01006PMA0003,01016PMA0001,01017PMA0001,01017PMA0002,01017PMA0003,01018PMA0001,01018PMA0002,01018PMA0003,01026PMA0001,01029PMA0003,01029PMA0021,01041PMA0001,01041PMA0002,01070PMA0003,01071PMA0002,01071PMA0005,01088PMA0001,01088PMA0002,01093PMA0001,01108PMA0001,01108PMA0002,01109PMA0001,01109PMA0002,01109PMA0003
00086PMA0001,2237.79,2887.51,2381.07,2381.07,2130.23,2179.91,1996.12,2078.69,2050.16,3021.44,1681.83,1623.82,2004.46,1753.80,1991.56,4413.93,4406.63,3032.21,3032.21,2817.16,3024.27,2964.25,2386.05,2954.19,2842.72,3150.49,3118.55,3108.90,4541.05,4473.93,882.26,4336.53,4913.21,4913.21,3993.25,3695.54,3707.59,3453.39,2992.98,2992.98,3289.72,3196.85,1300.92,1366.25,1344.66,2487.08,2487.08,2488.21,5085.70,0.00,412.03,663.44,643.97,654.42,635.11,868.59,1100.06,981.08,1227.28,1107.02,1115.33,3135.19,1676.80,1578.87,224.64,4229.95,4033.65,3970.27,3326.30,3228.01,3234.29,3024.28,7213.76,3914.15,2559.85,2073.72,3828.33,2214.66,4311.28,4364.90,1863.33,3831.45,3982.28,5268.33,5268.33,2208.91,1209.17,1643.77,3620.00,3350.59,423.91,2862.60,2669.65,2901.04,1039.58,4325.41,4674.43,3362.34,3163.10,3359.04,1021.62,2073.72,1299.88,1350.18,2674.96,2593.73,3732.83,3764.73,4211.12,3914.15,1427.57,1035.24,3984.31,5025.50,5025.50,3427.11,4073.16,4489.93,3284.55,3323.29,3284.55,4465.84,2050.49,2522.10,2975.21,2975.21,3925.84,4256.51,499.93,4999.02,4999.02,3452.03,4417.43,4417.43,807.11,725.15,3064.59,2964.19,1404.10,1117.25,1563.98,1783.76,3829.50,775.11,778.25,775.11,1289.57,1285.79,1269.12,1269.12,1105.54,1140.64,1140.64,1991.56,3436.87,3436.87,5074.36,4640.16,3607.45,3303.69,3281.92,4239.30,4229.38,4790.24,4575.69,4547.94,4291.76,4291.76,4291.76
00088PMA0001,2317.54,2880.15,2373.71,2373.71,2122.88,2172.55,1741.22,1823.80,1795.27,3094.78,1292.76,1265.55,1592.43,2174.94,2071.31,4835.07,4827.77,2620.18,2620.18,3238.31,3445.41,2850.19,2319.60,3375.33,3263.86,3172.71,3140.77,3131.12,4354.91,4287.78,524.00,3978.26,5334.35,5334.35,4414.40,3581.48,3596.92,3446.04,3414.13,3414.13,3710.86,3617.99,1722.06,1787.39,1765.81,2908.22,2908.22,2909.36,5165.45,421.14,0.00,251.41,231.94,242.39,223.08,456.56,688.02,569.05,815.25,694.99,703.30,2776.93,2038.41,2000.01,645.79,4651.09,4113.41,3856.21,3212.24,3113.95,3120.23,2910.22,7634.91,3555.88,2942.96,2494.86,3714.27,1802.63,4125.14,4178.76,1505.06,3911.21,4062.03,5348.08,5348.08,2201.55,1062.07,2064.91,4041.14,2992.32,845.05,3283.75,3090.80,3073.89,697.75,4746.55,4316.16,3020.52,3242.85,3438.80,734.50,2494.86,1721.02,1771.32,2262.93,2181.70,3812.58,3844.48,4632.26,3555.88,1015.54,623.21,4064.06,4613.46,4613.46,3848.25,3959.11,4911.07,3364.30,3403.04,3364.30,4318.74,1911.58,2267.21,3396.35,3396.35,3811.78,4142.46,921.07,5420.17,5420.17,3039.99,4838.57,4838.57,395.08,313.12,2722.77,2622.36,1153.88,773.07,1416.88,1441.93,3487.68,416.84,419.98,416.84,877.54,873.76,857.09,857.09,693.51,728.61,728.61,2071.31,3516.62,3516.62,4960.30,4454.02,3215.96,2961.87,2940.09,4125.25,4115.33,4604.10,4461.63,4433.89,4177.70,4177.70,4177.70
00089PMA0001,2390.98,2727.81,2221.38,2221.38,1970.54,2020.21,1529.74,1612.31,1583.78,3086.42,1081.27,1054.07,1380.94,2393.95,2144.75,5054.07,5046.77,2408.69,2408.69,3457.31,3664.41,2638.70,2108.11,3594.34,3482.87,3164.35,3132.41,3122.76,4143.43,4076.30,312.51,3766.78,5553.35,5553.35,4633.40,3369.99,3385.43,3293.70,3633.13,3633.13,3929.86,3836.99,1941.07,2006.40,1984.81,3127.22,3127.22,3128.36,5199.04,640.15,219.00,0.00,20.45,30.90,11.60,245.07,476.54,357.56,603.76,483.50,491.81,2565.44,2111.85,2209.78,864.79,4870.09,4113.68,3644.72,3000.76,2902.46,2908.74,2698.73,7853.91,3344.39,3016.40,2713.87,3502.78,1591.14,3913.65,3967.28,1293.57,3944.79,4095.62,5381.67,5381.67,2049.22,1281.08,2283.92,4260.15,2780.83,1064.05,3502.75,3309.80,3292.89,916.75,4965.55,4104.68,3239.52,3276.44,3472.38,523.02,2713.87,1940.03,1990.33,2051.44,1970.21,3812.86,3844.76,4851.27,3344.39,804.06,411.72,4097.65,4401.98,4401.98,4067.26,3747.62,5130.08,3364.57,3403.32,3364.57,4537.74,1700.09,2055.72,3615.36,3615.36,3600.29,3930.97,1140.08,5639.17,5639.17,2828.51,5057.58,5057.58,183.59,101.63,2941.77,2841.37,1055.01,561.59,1635.89,1660.93,3706.68,205.35,208.49,205.35,666.05,662.27,645.60,645.60,482.02,517.13,517.13,2144.75,3516.89,3516.89,4748.81,4242.53,3004.47,3147.90,3126.12,3913.76,3903.84,4392.61,4250.14,4222.40,3966.21,3966.21,3966.21
00089PMA0002,2410.44,2747.28,2240.84,2240.84,1990.01,2039.68,1549.20,1631.77,1603.24,3105.88,1060.82,1073.53,1360.49,2413.41,2164.22,5073.53,5066.24,2388.24,2388.24,3476.77,3683.88,2658.16,2127.57,3613.80,3502.33,3183.82,3151.87,3142.22,4162.89,4095.76,331.97,3786.24,5572.81,5572.81,4652.86,3389.45,3404.89,3313.17,3652.59,3652.59,3949.32,3856.45,1960.53,2025.86,2004.27,3146.68,3146.68,3147.82,5218.50,659.61,238.47,19.46,0.00,10.45,31.06,224.62,456.08,337.11,583.31,463.04,471.35,2584.90,2131.31,2229.24,884.25,4889.56,4133.14,3664.19,3020.22,2921.92,2928.21,2718.19,7873.37,3363.86,3035.86,2733.33,3522.24,1570.69,3933.12,3986.74,1313.03,3964.26,4115.08,5401.13,5401.13,2068.68,1300.54,2303.38,4279.61,2800.29,1083.52,3522.21,3329.26,3312.36,936.22,4985.02,4124.14,3258.98,3295.90,3491.84,542.48,2733.33,1959.49,2009.79,2030.99,1949.75,3832.32,3864.22,4870.73,3363.86,783.60,391.26,4117.11,4381.52,4381.52,4086.72,3767.08,5149.54,3384.04,3422.78,3384.04,4557.20,1719.55,2075.18,3634.82,3634.82,3619.76,3950.43,1159.54,5658.63,5658.63,2808.05,5077.04,5077.04,163.13,81.17,2961.23,2860.83,1074.47,541.13,1655.35,1680.40,3726.14,224.81,227.95,224.81,645.60,641.82,625.14,625.14,461.57,496.67,496.67,2164.22,3536.36,3536.36,4768.27,4262.00,2984.02,3127.44,3105.67,3933.22,3923.30,4412.07,4269.60,4241.86,3985.67,3985.67,3985.67
00089PMA0043,2400.00,2736.83,2230.40,2230.40,1979.56,2029.23,1538.75,1621.33,1592.80,3095.44,1090.29,1063.08,1389.96,2402.96,2153.77,5063.09,5055.79,2417.71,2417.71,3466.33,3673.43,2647.72,2117.12,3603.35,3491.88,3173.37,3141.43,3131.77,4152.44,4085.31,321.52,3775.79,5562.37,5562.37,4642.41,3379.01,3394.44,3302.72,3642.15,3642.15,3938.88,3846.01,1950.08,2015.41,1993.83,3136.24,3136.24,3137.38,5208.06,649.16,228.02,9.02,29.47,0.00,20.61,254.09,485.55,366.58,612.78,492.51,500.82,2574.45,2120.86,2218.80,873.81,4879.11,4122.70,3653.74,3009.77,2911.48,2917.76,2707.75,7862.93,3353.41,3025.41,2722.88,3511.80,1600.16,3922.67,3976.29,1302.59,3953.81,4104.63,5390.68,5390.68,2058.23,1290.09,2292.93,4269.16,2789.85,1073.07,3511.77,3318.82,3301.91,925.77,4974.57,4113.69,3248.54,3285.45,3481.40,532.03,2722.88,1949.04,1999.34,2060.46,1979.22,3821.88,3853.77,4860.28,3353.41,813.07,380.82,4106.66,4410.99,4410.99,4076.27,3756.63,5139.09,3373.59,3412.34,3373.59,4546.76,1709.10,2064.74,3624.37,3624.37,3609.31,3939.98,1149.09,5648.19,5648.19,2837.52,5066.59,5066.59,152.69,70.73,2950.79,2850.38,1064.03,530.68,1644.90,1669.95,3715.70,214.37,217.51,214.37,675.07,631.37,654.62,654.62,451.12,486.23,486.23,2153.77,3525.91,3525.91,4757.83,4251.55,3013.49,3118.75,3096.98,3922.78,3912.86,4401.63,4259.16,4231.41,3975.23,3975.23,3975.23
00089PMA0065,2379.39,2716.22,2209.78,2209.78,1958.95,2008.62,1518.14,1600.71,1572.18,3074.83,1069.68,1042.47,1369.35,2422.27,2133.16,5082.39,5075.10,2397.10,2397.10,3485.63,3692.74,2627.11,2096.51,3622.66,3511.19,3152.76,3120.82,3111.16,4131.83,4064.70,300.91,3755.18,5581.67,5581.67,4661.72,3358.40,3373.83,3282.11,3661.45,3661.45,3958.18,3865.31,1969.39,2034.72,2013.13,3155.54,3155.54,3156.68,5187.45,668.47,247.33,28.32,8.86,19.31,0.00,233.48,464.94,345.97,592.17,471.90,480.21,2553.84,2100.25,2198.18,893.11,4898.42,4102.09,3633.13,2989.16,2890.86,2897.15,2687.14,7882.23,3332.80,3004.80,2742.19,3491.19,1579.55,3902.06,3955.68,1281.98,3933.20,4084.02,5370.07,5370.07,2037.62,1309.40,2312.24,4288.47,2769.24,1092.38,3531.07,3338.12,3321.22,945.08,4993.88,4093.08,3267.84,3264.84,3460.79,511.42,2742.19,1968.35,2018.65,2039.85,1958.61,3801.26,3833.16,4879.59,3332.80,792.46,400.13,4086.05,4390.38,4390.38,4095.58,3736.02,5158.40,3352.98,3391.72,3352.98,4566.06,1688.49,2044.13,3643.68,3643.68,3588.70,3919.37,1168.40,5667.49,5667.49,2816.91,5085.90,5085.90,171.99,90.03,2970.09,2869.69,1043.41,549.99,1664.21,1689.26,3735.00,193.75,196.90,193.75,654.46,650.68,634.00,634.00,470.43,505.53,505.53,2133.16,3505.30,3505.30,4737.22,4230.94,2992.88,3136.30,3114.53,3902.16,3892.24,4381.02,4238.55,4210.80,3954.62,3954.62,3954.62
00090PMA0001,2406.87,2612.96,2106.52,2106.52,1855.69,1905.36,1414.88,1497.45,1468.92,3102.31,836.20,889.52,1135.87,2593.59,2160.64,5295.15,5287.86,2163.62,2163.62,3698.39,3905.50,2523.85,1993.25,3835.42,3723.95,3180.24,3148.30,3138.64,4004.02,3936.89,553.59,3602.23,5794.43,5794.43,4874.48,3255.13,3270.57,3178.85,3874.21,3874.21,4170.94,4078.07,2182.15,2247.48,2225.89,3368.30,3368.30,3369.44,5214.93,881.23,460.09,241.08,261.54,232.07,252.68,0.00,231.46,112.49,358.69,238.42,246.73,2400.89,2127.74,2225.66,1105.87,5111.18,4129.57,3529.87,2885.90,2787.60,2793.89,2583.87,8094.99,3179.85,3032.28,2954.95,3387.92,1346.07,3798.80,3852.42,1129.03,3960.68,4111.51,5397.55,5397.55,1934.36,1456.48,2483.56,4501.23,2616.28,1305.14,3743.83,3550.88,3468.30,1092.16,5206.64,3940.13,3414.92,3292.32,3488.27,764.10,2954.95,2181.11,2231.41,1806.37,1725.13,3828.75,3860.64,5092.35,3179.85,558.98,337.48,4113.53,4156.90,4156.90,4308.34,3632.76,5371.16,3380.46,3419.21,3380.46,4713.14,1585.23,1940.86,3856.44,3856.44,3485.44,3816.11,1381.16,5880.25,5880.25,2583.43,5298.66,5298.66,272.67,302.79,3117.17,3016.77,1296.09,640.13,1811.29,1836.34,3882.08,446.43,449.57,446.43,420.98,588.03,400.52,400.52,407.78,442.88,442.88,2160.64,3532.78,3532.78,4633.95,4103.13,2759.40,2902.82,2881.05,3798.90,3788.98,4253.20,4135.28,4107.54,3851.35,3851.35,3851.35
00091PMA0043,2515.67,2510.52,2004.08,2004.08,1753.25,1802.92,1312.44,1395.01,1366.48,3211.11,733.76,787.08,1033.43,2702.40,2269.45,5223.70,5216.41,2061.18,2061.18,3814.72,4021.83,2421.41,1890.81,3951.75,3840.28,3289.05,3257.10,3247.45,3901.58,3834.45,669.92,3499.79,5910.76,5910.76,4990.81,3152.70,3168.13,3076.41,3990.54,3990.54,4287.27,4194.40,2298.48,2363.81,2342.22,3484.63,3484.63,3485.77,5323.73,997.56,576.42,357.41,377.87,348.40,369.01,116.33,0.00,10.05,256.25,135.98,144.29,2298.45,2236.54,2334.47,1222.20,5227.51,4238.38,3427.43,2783.46,2685.16,2691.45,2481.44,8211.32,3077.41,3141.09,3071.28,3285.49,1243.63,3696.36,3749.98,1026.59,4069.49,4220.31,5506.36,5506.36,1831.92,1572.81,2592.37,4617.56,2513.85,1421.47,3860.16,3667.21,3584.63,1208.49,5322.97,3837.69,3531.25,3401.13,3597.08,880.43,3071.28,2297.44,2347.74,1703.93,1622.69,3937.55,3969.45,5020.90,3077.41,456.54,453.81,4222.34,4054.46,4054.46,4424.67,3530.32,5487.49,3489.27,3528.01,3489.27,4829.47,1482.79,1838.42,3972.77,3972.77,3383.00,3713.67,1497.49,5996.58,5996.58,2480.99,5414.99,5414.99,389.00,419.12,3233.50,3133.10,1412.42,756.46,1927.62,1952.67,3998.41,562.76,565.90,562.76,318.54,704.36,298.08,298.08,524.11,559.21,559.21,2269.45,3641.59,3641.59,4531.52,4000.69,2656.96,2800.39,2778.61,3696.46,3686.54,4150.76,4032.84,4005.10,3748.92,3748.92,3748.92
00091PMA0065,2505.62,2500.47,1994.03,1994.03,1743.20,1792.87,1302.39,1384.96,1356.43,3201.06,723.71,777.03,1023.38,2692.35,2259.40,5213.65,5206.36,2051.13,2051.13,3898.24,4105.35,2411.36,1880.76,4035.27,3923.80,3279.00,3247.05,3237.40,3891.53,3824.40,695.58,3489.74,5994.29,5994.29,5074.33,3142.65,3158.08,3066.36,4074.06,4074.06,4370.80,4277.93,2382.00,2447.33,2425.74,3568.16,3568.16,3569.29,5313.68,1081.08,659.94,440.93,461.39,431.92,452.53,235.30,118.97,0.00,246.20,125.93,134.24,2288.40,2226.49,2324.42,1305.72,5311.03,4228.33,3417.38,2773.41,2675.11,2681.40,2471.39,8294.84,3067.36,3131.04,3154.80,3275.44,1233.58,3686.31,3739.93,1016.54,4059.44,4210.26,5496.31,5496.31,1821.87,1656.33,2582.32,4701.08,2503.80,1504.99,3943.68,3750.73,3668.15,1292.01,5406.49,3827.64,3614.78,3391.08,3587.03,906.09,3154.80,2380.96,2431.26,1693.88,1612.64,3927.50,3959.40,5010.85,3067.36,446.49,537.33,4212.29,4044.41,4044.41,4508.19,3520.27,5571.01,3479.22,3517.96,3479.22,4913.00,1472.74,1828.38,4056.29,4056.29,3372.95,3703.62,1581.01,6080.10,6080.10,2470.94,5498.51,5498.51,472.52,502.64,3317.02,3216.62,1438.08,827.49,2011.14,2036.19,4081.93,588.42,585.28,588.42,308.49,787.88,288.04,288.04,607.63,625.55,625.55,2259.40,3631.54,3631.54,4521.47,3990.64,2646.91,2790.34,2768.56,3686.41,3676.49,4140.71,4022.79,3995.05,3738.87,3738.87,3738.87
00092PMA0021,2760.39,2625.77,2119.34,2119.34,1868.50,1918.17,1484.48,1453.21,1481.74,3378.23,477.51,535.52,777.18,2947.11,2514.17,5338.96,5331.66,1804.93,1804.93,4059.44,4266.54,2536.66,2006.07,4196.47,4085.00,3444.61,3412.67,3403.01,3747.04,3679.91,914.64,3345.25,6155.48,6155.48,5235.53,3267.95,3283.39,3191.66,4235.26,4235.26,4531.99,4439.12,2543.20,2608.53,2586.94,3729.35,3729.35,3730.49,5490.85,1242.28,821.13,602.13,622.59,593.11,613.73,361.05,244.72,254.77,0.00,204.30,121.57,2143.91,2481.26,2579.19,1466.92,5472.22,4393.94,3542.68,2898.71,2800.42,2806.70,2596.69,8456.04,2922.87,3385.81,3316.00,3400.74,987.38,3811.61,3865.23,872.04,4236.60,4387.43,5673.47,5673.47,1947.17,1795.34,2837.08,4862.28,2359.30,1666.18,4104.88,3911.93,3829.34,1360.75,5567.68,3683.15,3683.52,3568.24,3764.19,1125.15,3316.00,2542.16,2592.46,1447.68,1366.45,4093.11,4125.01,5136.15,2922.87,433.82,698.52,4389.45,3798.22,3798.22,4669.39,3645.58,5732.21,3644.83,3683.57,3644.83,5052.00,1598.04,1931.16,4217.49,4217.49,3498.25,3828.93,1742.21,6241.30,6241.30,2224.75,5659.71,5659.71,633.72,663.84,3385.77,3285.36,1657.14,814.82,2150.15,2104.93,4150.68,807.48,810.62,807.48,563.26,915.66,275.37,275.37,647.98,612.88,612.88,2514.17,3797.15,3797.15,4646.77,3846.15,2400.71,2544.14,2522.36,3811.72,3801.80,3996.22,4148.10,4120.36,3864.17,3864.17,3864.17
00092PMA0043,2647.13,2641.97,2135.54,2135.54,1884.70,1934.37,1443.89,1526.47,1497.94,3342.57,597.78,655.79,897.45,2833.85,2400.90,5355.16,5347.86,1925.19,1925.19,3946.18,4153.28,2552.86,2022.27,4083.20,3971.73,3420.50,3388.56,3378.91,3867.30,3800.17,801.37,3465.51,6042.22,6042.22,5122.26,3284.15,3299.59,3207.86,4122.00,4122.00,4418.73,4325.86,2429.93,2495.26,2473.68,3616.09,3616.09,3617.23,5455.19,1129.01,707.87,488.87,509.32,479.85,500.46,247.78,131.45,141.50,120.26,0.00,8.31,2264.17,2368.00,2465.93,1353.66,5358.96,4369.83,3558.88,2914.91,2816.62,2822.90,2612.89,8342.78,3043.13,3272.55,3202.73,3416.94,1107.64,3827.81,3881.43,992.31,4200.94,4351.77,5637.81,5637.81,1963.38,1682.07,2723.82,4749.01,2479.57,1552.92,3991.62,3798.66,3716.08,1247.49,5454.42,3803.41,3570.26,3532.58,3728.53,1011.88,3202.73,2428.89,2479.19,1567.94,1486.71,4069.01,4100.90,5152.35,3043.13,320.56,585.26,4353.79,3918.48,3918.48,4556.12,3661.78,5618.94,3620.72,3659.47,3620.72,4938.74,1614.24,1969.88,4104.22,4104.22,3514.45,3845.13,1628.94,6128.04,6128.04,2345.01,5546.44,5546.44,520.45,550.58,3272.50,3172.10,1543.87,701.55,2036.88,1991.67,4037.41,694.22,697.36,694.22,449.99,802.39,162.10,162.10,534.72,499.62,499.62,2400.90,3773.04,3773.04,4662.97,3966.41,2520.97,2664.40,2642.63,3827.92,3818.00,4116.48,4164.30,4136.56,3880.37,3880.37,3880.37
00092PMA0065,2638.82,2633.66,2127.23,2127.23,1876.39,1926.06,1435.58,1518.16,1489.63,3334.26,680.50,738.51,980.17,2825.54,2392.59,5346.85,5339.55,2007.92,2007.92,3937.87,4144.97,2544.55,2013.96,4074.89,3963.42,3412.19,3380.25,3370.60,3950.03,3882.90,793.06,3548.24,6033.91,6033.91,5113.95,3275.84,3291.28,3199.55,4113.69,4113.69,4410.42,4317.55,2421.62,2486.95,2465.37,3607.78,3607.78,3608.92,5446.88,1120.70,699.56,480.56,501.01,471.54,492.15,239.47,123.14,133.19,202.99,82.73,0.00,2346.90,2359.69,2457.62,1345.35,5350.65,4361.52,3550.57,2906.60,2808.31,2814.59,2604.58,8334.47,3125.86,3264.24,3194.42,3408.63,1190.37,3819.50,3873.12,1075.03,4192.63,4343.46,5629.50,5629.50,1955.07,1673.76,2715.51,4740.70,2562.29,1544.61,3983.31,3790.36,3707.77,1239.18,5446.11,3886.14,3561.95,3524.27,3720.22,1003.57,3194.42,2420.58,2470.88,1650.67,1569.44,4060.70,4092.59,5144.04,3125.86,312.25,576.95,4345.48,4001.20,4001.20,4547.81,3653.47,5610.63,3612.41,3651.16,3612.41,4930.43,1605.94,1961.57,4095.91,4095.91,3506.14,3836.82,1620.63,6119.73,6119.73,2427.73,5538.13,5538.13,512.14,542.27,3264.19,3163.79,1535.56,693.24,2028.57,1983.36,4029.10,685.91,689.05,685.91,441.68,794.08,153.79,153.79,526.41,491.31,491.31,2392.59,3764.73,3764.73,4654.66,4049.13,2603.70,2747.13,2725.35,3819.61,3809.69,4199.21,4155.99,4128.25,3872.06,3872.06,3872.06
00096PMA0001,2481.40,1775.83,1604.80,1604.80,1353.96,1298.19,1115.01,1083.73,1093.90,2863.69,1539.79,1481.77,1927.25,2668.12,2235.17,3870.81,3863.52,3061.87,3061.87,4662.77,4580.84,1530.36,1093.25,4586.89,4470.85,2476.60,2444.66,2435.00,1888.26,1821.14,1805.40,1486.48,6788.45,6788.45,5692.87,1799.80,1815.24,2022.12,4855.02,4855.02,4790.73,4935.29,2616.15,2692.41,2670.82,3993.25,3993.25,4183.21,4952.14,2571.27,2323.20,2124.04,2104.57,2115.02,2135.63,2230.22,2158.99,2169.04,2099.01,2027.53,2035.84,0.00,2202.27,2300.20,2795.92,6120.23,3425.93,2074.54,1430.57,1332.27,1338.56,1128.54,8913.38,1064.09,3106.82,4645.00,1932.59,2244.33,1984.03,2037.65,1287.56,3722.06,3829.22,5158.94,5158.94,1432.64,3307.55,2558.09,5339.24,337.87,2995.18,5433.88,5240.93,5272.26,2950.75,6025.02,2115.00,5273.52,3053.71,3249.65,1742.18,4645.00,2758.19,2808.49,2494.35,2623.39,3125.11,3157.00,3668.01,1064.09,2348.09,2495.84,3874.92,4752.35,4752.35,5165.55,2177.43,5808.27,2676.82,2715.57,2676.82,6564.22,1210.21,735.59,4517.58,4517.58,2030.11,2357.91,3071.20,6874.27,6874.27,3876.74,6117.04,6117.04,2267.71,2185.75,4975.76,4875.36,1779.50,2645.71,3662.36,3694.93,5740.67,1914.02,1910.88,1914.02,2009.28,2746.39,2189.64,2189.64,2562.25,2527.15,2527.15,2235.17,2829.14,2829.14,3178.62,1987.37,4052.71,4196.14,4174.36,2343.57,2333.65,2137.45,2466.03,2652.21,2396.02,2396.02,2396.02
00097PMA0001,580.51,1638.62,1132.19,1132.19,881.35,931.02,1249.53,1218.26,1189.73,1364.17,2193.95,2135.94,2858.82,465.85,334.29,4303.88,4296.58,4088.53,4088.53,2460.50,2378.57,1715.36,1137.17,2384.62,2268.58,1506.66,1474.71,1465.06,3292.17,3225.04,1881.74,3548.18,4586.18,4586.18,3490.60,2446.65,2209.33,1955.14,2652.75,2652.75,2588.46,2733.02,413.88,490.14,468.56,1790.98,1790.98,2253.16,3428.43,1690.21,2102.24,2200.38,2180.91,2191.36,2211.97,2405.53,2594.42,2518.02,2562.72,2462.96,2471.27,2364.60,0.00,97.93,1845.53,3917.97,2376.38,2676.98,2077.42,1979.12,1985.40,1775.39,6711.11,3143.55,904.55,2848.76,2535.04,3270.98,3062.40,3116.02,2107.28,2174.18,2325.01,3611.05,3611.05,960.02,2899.39,355.82,3136.97,2579.99,2044.79,3637.64,3444.69,3801.22,2729.79,3822.75,4194.46,5052.56,1505.82,1701.77,1673.73,2848.76,648.39,623.00,3727.86,3650.05,2075.56,2107.45,4101.07,3143.55,2783.52,2572.18,2327.03,6025.41,6025.41,2963.28,2779.88,3606.00,1627.27,1666.02,1627.27,6107.31,1162.61,1504.91,2315.31,2315.31,2632.55,2963.22,2120.81,4672.00,4672.00,4530.91,3914.77,3914.77,2344.05,2262.09,4754.80,4654.40,1259.40,2722.05,3254.20,3473.97,5519.71,1990.36,1987.22,1990.36,2444.71,2822.73,2625.06,2625.06,2642.48,2677.59,2677.59,334.29,1779.59,1779.59,3781.07,3391.28,4706.88,4850.30,4828.53,2946.02,2936.10,3541.35,3282.40,3254.65,2998.47,2998.47,2998.47
00097PMA0002,678.44,1736.55,1230.12,1230.12,979.28,1028.95,1347.46,1316.19,1287.66,1462.10,2291.88,2233.87,2956.75,367.92,432.21,4401.81,4394.51,4186.46,4186.46,2362.57,2280.64,1813.29,1235.10,2286.70,2170.65,1604.59,1572.65,1562.99,3390.10,3322.97,1823.29,3646.11,4488.25,4488.25,3438.99,2544.58,2307.26,2053.07,2554.82,2554.82,2536.85,2681.41,315.95,392.21,370.63,1693.05,1693.05,2155.23,3526.36,1592.28,2004.31,2141.93,2122.46,2132.91,2153.52,2347.08,2578.55,2459.57,2660.65,2560.89,2569.20,2462.53,97.93,0.00,1747.60,3820.03,2474.31,2774.91,2175.35,2077.05,2083.33,1873.32,6659.50,3241.48,1002.48,2750.83,2632.97,3368.91,3160.33,3213.95,2205.21,2272.11,2422.94,3708.98,3708.98,1057.95,2801.46,257.89,3085.36,2677.92,1946.86,3539.71,3346.76,3703.29,2631.86,3771.14,4292.39,4954.63,1603.75,1799.70,1615.28,2750.83,550.46,525.07,3825.79,3747.98,2173.49,2205.38,4199.00,3241.48,2881.45,2513.73,2424.96,6123.34,6123.34,2911.67,2877.80,3554.39,1725.20,1763.95,1725.20,6009.38,1260.54,1602.84,2217.38,2217.38,2730.48,3061.15,2022.88,4574.07,4574.07,4628.84,3863.16,3863.16,2285.60,2203.64,4656.87,4556.47,1200.95,2663.60,3156.27,3376.04,5421.78,1931.91,1928.77,1931.91,2542.64,2764.28,2722.99,2722.99,2584.03,2619.14,2619.14,432.21,1877.52,1877.52,3879.00,3489.21,4804.81,4895.98,4874.20,3043.95,3034.03,3639.28,3380.33,3352.58,3096.40,3096.40,3096.40
